,G1,G2
13789,PTGS2,CYP2J2
13790,PTGS2,ALOX5
13791,PTGS2,IL6
13792,PTGS2,CYP2C19
13793,PTGS2,PTGDS
13794,PTGS2,PTGES3
13795,NCF2,HRAS
13796,NCF2,ARF1
13797,NCF2,RHOA
13798,NCF2,CDC42
13799,NCF2,PRKCA
13800,NCF2,PRKCD
13801,NCF2,AKT1
13802,NCF2,VAV1
13803,NCF2,NOX1
13804,NCF2,S100A8
13805,NCF2,CYBB
13806,CACNA1E,CACNB4
13807,CACNA1E,CACNA2D2
13808,CACYBP,S100A6
13809,FASLG,BTK
13810,FASLG,SRC
13811,FASLG,FOXO3
13812,FASLG,BIRC2
13813,FASLG,FOXO1
13814,FASLG,MAP2K7
13815,FASLG,IKBKB
13816,FASLG,DAXX
13817,FASLG,CASP7
13818,FASLG,SYK
13819,IFNGR1,CAMK2B
13820,IFNGR1,HSPA1A
13821,FASLG,IKBKG
13822,FASLG,PIK3R1
13823,FASLG,MAP2K4
13824,FASLG,MAP2K6
13825,IFNGR1,CAMK2A
13826,IFNGR1,PTPN1
13827,IFNGR1,PIK3R1
13828,IFNGR1,JAK2
13829,IFNGR1,PRKCD
13830,IFNGR1,MAP3K1
13831,IFNGR1,PTPN6
13832,F5,SCFD1
13833,F5,PROS1
13834,AHI1,CC2D2A
13835,NME7,NUDT2
13836,NME7,AK3
13837,SGK1,CREB1
13838,SGK1,FOXO3
13839,SGK1,SLC9A3R2
13840,SGK1,FOXO1
13841,SGK1,NEDD4L
13842,SGK1,TSC22D3
13843,SGK1,MECP2
13844,SGK1,SRC
13845,SGK1,INS
13846,SGK1,KCNJ1
13847,FCGR3A,CD2
13848,FCGR3A,SRC
13849,FCGR3A,ITGAM
13850,FCGR3A,NCAM1
13851,FCGR3A,SYK
13852,FCGR3A,ACTR2
13853,FCGR3A,MYO9B
13854,FCGR3A,PTPRC
13855,FCGR3A,PIK3R1
13856,SDHC,SDHD
13857,SDHC,SUCLG2
13858,SDHC,SDHB
13859,CCN2,ITGB2
13860,CCN2,VEGFA
13861,CCN2,NTRK1
13862,CCN2,ITGAM
13863,CCN2,YAP1
13864,CD244,CD48
13865,TAGLN2,WDR1
13866,TAGLN2,FLNA
13867,TAGLN2,TTN
13868,ACKR1,NTRK1
13869,ACKR1,NGF
13870,AIM2,CARD8
13871,AIM2,NLRC4
13872,AIM2,NLRP1
13873,AIM2,TP53BP1
13874,AIM2,CASP1
13875,ETV3,HDAC2
13876,ARHGEF11,RHOA
13877,LMNA,JAK2
13878,LMNA,CDK5
13879,LMNA,SUN1
13880,LMNA,ZMPSTE24
13881,LMNA,CAMK2B
13882,LMNA,CAMK2A
13883,LMNA,PRKCA
13884,RIT1,NTF4
13885,RIT1,NTRK1
13886,RIT1,BDNF
13887,RIT1,NTF3
13888,RIT1,NGF
13889,DAP3,MRPS30
13890,DAP3,MRPS22
13891,DAP3,MRPL9
13892,DAP3,MRPL19
13893,DAP3,SOD2
13894,HEY2,RUNX2
13895,HEY2,HIF1A
13896,HEY2,HEYL
13897,HEY2,NOTCH4
13898,EFNA1,GRB2
13899,EFNA1,RHOA
13900,EFNA1,EPHA7
13901,EFNA1,PIK3R1
13902,EFNA1,VAV3
13903,EFNA1,CTNND1
13904,EFNA1,BCAR1
13905,EFNA1,SRC
13906,HSF2,JUN
13907,HSF2,CRY2
13908,HSF2,ESR1
13909,ADAR,DICER1
13910,ADAR,ELAVL1
13911,ADAR,HLA-B
13912,ADAR,HLA-A
13913,ADAR,HLA-C
13914,ADAR,HLA-E
13915,ADAR,IRF4
13916,ADAR,IFI27
13917,ADAR,IRF7
13918,CHRNB2,CHRNA4
13919,ADAR,IFIT1
13920,ADAR,ADA
13921,CHRNB2,CHRNA7
13922,IL6R,FOXO1
13923,IL6R,GRB2
13924,IL6R,MAP2K6
13925,IL6R,VAV1
13926,IL6R,MUC1
13927,IL6R,TYK2
13928,IL6R,JAK2
13929,IL6R,TNFRSF1B
13930,IL6R,IL6
13931,IL6R,IL6ST
13932,NUS1,PDSS1
13933,TPM3,ALK
13934,TPM3,NTRK1
13935,INPP5A,INPP4B
13936,INPP5A,PTEN
13937,BNIP3,BCL2
13938,MKI67,TOP2A
13939,MKI67,KIF2C
13940,MKI67,E2F8
13941,ADAM12,SDC4
13942,ADAM12,SRC
13943,ADAM12,PRKCA
13944,ADAM12,ITGB1
13945,S100A4,AGER
13946,S100A6,AGER
13947,S100A6,ANXA11
13948,S100A8,MYD88
13949,S100A8,IRAK1
13950,S100A8,TLR4
13951,S100A8,GRB2
13952,S100A8,S100A9
13953,S100A8,SRC
13954,S100A8,MARK2
13955,S100A9,TLR4
13956,S100A9,IRAK1
13957,S100A9,MYD88
13958,TRAF3IP2,TRAF3
13959,TRAF3IP2,IKBKG
13960,TRAF3IP2,TRAF6
13961,IVL,FLG
13962,S100A10,FHL2
13963,S100A10,NNMT
13964,S100A10,ANXA1
13965,S100A10,AHNAK
13966,MRPL9,MRPS30
13967,MRPL9,RPS15
13968,MRPL9,MRPL19
13969,DMBT1,SFTPD
13970,DDO,IDH1
13971,DDO,EPHX2
13972,DDO,AMACR
13973,NR2E1,KDM1A
13974,CTSS,HLA-DPA1
13975,CTSS,HLA-DRA
13976,CTSS,HSPG2
13977,CTSS,TLR7
13978,CTSS,HLA-DRB5
13979,CTSS,HLA-DQB1
13980,CTSS,HLA-DPB1
13981,CTSS,HLA-DQA2
13982,MCL1,BCL2L11
13983,MCL1,PIK3R1
13984,MCL1,VIM
13985,MCL1,CDKN1A
13986,MCL1,BCL2
13987,MCL1,BAK1
13988,MCL1,AKT1
13989,MCL1,IRF4
13990,BAG3,SQSTM1
13991,BAG3,HSPA2
13992,BAG3,HSPA1B
13993,BAG3,HSPA1L
13994,BAG3,HSPA1A
13995,BAG3,HSPA12A
13996,BAG3,SRC
13997,BAG3,HSPA8
13998,BAG3,BAG1
13999,PRDM1,IRF4
14000,PRDM1,HDAC2
14001,PRDM1,KDM1A
14002,H2AC18,HDAC1
14003,H2AC18,TP53BP1
14004,HSPA12A,BAG1
14005,GJA8,GJB2
14006,ADRB1,GNAS
14007,ADRB1,DLG4
14008,EPHA7,CDK5
14009,CASP7,APAF1
14010,EPHA7,RHOA
14011,EPHA7,SRC
14012,CASP7,DAXX
14013,CASP7,STK24
14014,CASP7,ITGA6
14015,CASP7,BIRC2
14016,CASP7,LAMA1
14017,CASP7,ITGB1
14018,TCF7L2,AR
14019,CASP7,VIM
14020,CASP7,XIAP
14021,CASP7,MAP3K1
14022,TCF7L2,HDAC2
14023,TCF7L2,JUN
14024,TCF7L2,NCOA2
14025,TCF7L2,HDAC1
14026,TCF7L2,MYC
14027,TCF7L2,H2AX
14028,TCF7L2,KLF4
14029,TCF7L2,ADCY7
14030,TCF7L2,TLE3
14031,TCF7L2,TNIK
14032,TCF7L2,GCG
14033,TCF7L2,TLE2
14034,HMGCS2,NCOA1
14035,HMGCS2,NCOA2
14036,HMGCS2,PPARA
14037,HMGCS2,NCOA6
14038,PHGDH,PGAM1
14039,PHGDH,PSPH
14040,PHGDH,PSAT1
14041,HSD3B1,CYP17A1
14042,HSD3B1,CYP19A1
14043,HSD3B1,CYP1A1
14044,HSD3B1,AKR1C1
14045,HSD3B1,SRD5A2
14046,HSD3B1,AKR1C3
14047,HSD3B1,HSD3B2
14048,SHOC2,HRAS
14049,SHOC2,PPP1CB
14050,SHOC2,PPP2R5C
14051,SHOC2,NRAS
14052,RAB39B,C9orf72
14053,SHOC2,PPP1R9B
14054,CD2,SRC
14055,CD2,CD48
14056,CD2,SH3KBP1
14057,CD2,CD8A
14058,CD2,PTPRC
14059,CD2,CD59
14060,CD2,PSTPIP1
14061,CD2,PRKAR1A
14062,CD2,SYK
14063,CD2,PIK3R1
14064,CNR1,TRPV1
14065,CNR1,ARRB2
14066,NGF,MAPK8
14067,CNR1,CNR2
14068,NGF,TRAF6
14069,NGF,PIK3R1
14070,NGF,RHOA
14071,NGF,GRB2
14072,NGF,SQSTM1
14073,NGF,RELA
14074,NGF,MYD88
14075,NGF,IRAK1
14076,NGF,HRAS
14077,NGF,PCSK5
14078,NGF,GDNF
14079,NGF,IKBKG
14080,NGF,NTF3
14081,NGF,DNM1
14082,NGF,CDC42
14083,NGF,IKBKB
14084,NGF,NTRK1
14085,NGF,BDNF
14086,NGF,NEDD4L
14087,NRAS,MAPK8
14088,NRAS,ALK
14089,NRAS,NEFL
14090,NRAS,CSF2RA
14091,NRAS,PIK3R1
14092,NRAS,ZMYM2
14093,NRAS,NRG3
14094,NRAS,GRB2
14095,NRAS,HRAS
14096,NRAS,IRS2
14097,NRAS,NCAM1
14098,NRAS,FGFR2
14099,NRAS,IL2RA
14100,NRAS,PIM1
14101,NRAS,JAK2
14102,NRAS,AREG
14103,NRAS,GRIN2B
14104,NRAS,PHB
14105,NRAS,EPGN
14106,NRAS,YWHAZ
14107,NRAS,BDNF
14108,NRAS,PPP2R5C
14109,NRAS,IL2RG
14110,NRAS,SPTBN2
14111,NRAS,KL
14112,NRAS,RHOA
14113,NRAS,ANGPT1
14114,NRAS,DLG2
14115,NRAS,CAMK2A
14116,NRAS,BTC
14117,NRAS,VAV1
14118,NRAS,DLG4
14119,NRAS,NTF4
14120,NRAS,CDKN2A
14121,NRAS,NTF3
14122,NRAS,EPHB2
14123,NRAS,PTPRA
14124,NRAS,FGF9
14125,NRAS,DLG3
14126,NRAS,CAMK2B
14127,NRAS,SRC
14128,NRAS,FGFR1
14129,NRAS,LAT
14130,NRAS,NRG1
14131,NRAS,CSF2RB
14132,RARS2,SARS2
14133,RARS2,EARS2
14134,RARS2,LARS2
14135,HIPK1,NPPA
14136,GSTO1,GSTA4
14137,GSTO1,STAT4
14138,GSTO1,GSTP1
14139,FLNA,IKBKB
14140,FLNA,BRCA2
14141,FLNA,HIF1A
14142,FLNA,RHOA
14143,FLNA,ITGB1
14144,FLNA,OPRM1
14145,FLNA,CASR
14146,FLNA,IKBKG
14147,FLNA,ITGB3
14148,FLNA,BRCA1
14149,FLNA,TTN
14150,FLNA,CMIP
14151,FLNA,FLNB
14152,FLNA,CDC42
14153,FLNA,AR
14154,CYP17A1,POR
14155,CYP17A1,HSD3B2
14156,CYP17A1,SRD5A2
14157,FLNA,WDR1
14158,FLNA,MAPK8
14159,CYP17A1,CYP19A1
14160,CYP17A1,CYP1A1
14161,CYP17A1,AKR1C3
14162,CYP17A1,AKR1C1
14163,SUFU,SPOP
14164,SUFU,IFT52
14165,SUFU,GLI2
14166,SUFU,DYNC2H1
14167,SUFU,HDAC2
14168,SUFU,PTCH2
14169,SUFU,GLI3
14170,SUFU,PSMD9
14171,SUFU,ARRB2
14172,SUFU,HDAC1
14173,SUFU,KIF3A
14174,SUFU,PSMD6
14175,NFKB2,IKBKB
14176,NFKB2,IL12RB1
14177,NFKB2,MYD88
14178,NFKB2,SAA1
14179,NFKB2,IKBKG
14180,NFKB2,TYK2
14181,NFKB2,AGER
14182,NFKB2,JAK2
14183,IRAK1,IRF7
14184,IRAK1,MAP3K1
14185,NFKB2,RELA
14186,IRAK1,IKBKB
14187,IRAK1,TICAM2
14188,IRAK1,TLR7
14189,IRAK1,MYD88
14190,IRAK1,TLR4
14191,IRAK1,TRAF3
14192,IRAK1,IKBKG
14193,IRAK1,IL1R1
14194,IRAK1,NLRP12
14195,IRAK1,MAP2K6
14196,IRAK1,MECP2
14197,IRAK1,SQSTM1
14198,IRAK1,TRAF6
14199,IRAK1,MAP2K7
14200,IRAK1,MAP2K4
14201,IRAK1,RELA
14202,STXBP3,PRKCA
14203,VAV3,VEGFA
14204,L1CAM,ITGB3
14205,L1CAM,DNM1
14206,VAV3,RHOA
14207,VAV3,GRB2
14208,VAV3,CDC42
14209,VAV3,BCAR1
14210,VAV3,ITGB3
14211,VAV3,SYK
14212,L1CAM,NCAM1
14213,L1CAM,SRC
14214,COL11A1,COL11A2
14215,COL11A1,COL2A1
14216,COL11A1,ITGB1
14217,COL11A1,ITGB3
14218,DPYD,TYMP
14219,BCAR3,CDC42
14220,BCAR3,BCAR1
14221,CHRNA4,CHRNA7
14222,ABCC2,PDZK1
14223,FMR1,CYFIP1
14224,FMR1,DICER1
14225,BCL10,IKBKB
14226,BCL10,CARD14
14227,BCL10,RELA
14228,BCL10,CARD9
14229,BCL10,IKBKG
14230,BCL10,TRAF6
14231,BCL10,CARD11
14232,CD40LG,ITGB2
14233,CD40LG,TNFSF13B
14234,CD40LG,TRAF3
14235,CD40LG,ITGAM
14236,CD40LG,TNF
14237,CD40LG,MAP3K1
14238,CD40LG,AKT1
14239,CD40LG,MAP2K4
14240,CD40LG,PIK3R1
14241,CD40LG,TRAF6
14242,CD40LG,CD40
14243,CD40LG,MAPK8
14244,CD40LG,TRAF1
14245,CD40LG,RELA
14246,CD40LG,BIRC2
14247,PGAM1,ALDOA
14248,PGAM1,ENO2
14249,PGAM1,GPI
14250,PGAM1,G6PD
14251,ITGB3BP,MAPK8
14252,ITGB3BP,ITGB3
14253,GNAS,EDN1
14254,GNAS,ADCYAP1
14255,GNAS,DRD1
14256,GNAS,CCR3
14257,GNAS,GPER1
14258,GNAS,GLP1R
14259,GNAS,CXCL12
14260,GNAS,CCL4
14261,GNAS,ADCY5
14262,GNAS,GCG
14263,GNAS,ADCY7
14264,GNAS,RXFP1
14265,GNAS,ESR1
14266,GNAS,PRKAR1A
14267,GNAS,PRKCA
14268,GNAS,FSHB
14269,GNAS,CXCR4
14270,GNAS,CRHR1
14271,GNAS,GCGR
14272,GNAS,MC1R
14273,GNAS,TSHR
14274,GNAS,ADCYAP1R1
14275,GNAS,AGTR2
14276,ZBP1,IKBKB
14277,ZBP1,IRF7
14278,ZBP1,IKBKG
14279,XIAP,PTEN
14280,XIAP,BMP2
14281,XIAP,AKT1
14282,XIAP,APAF1
14283,XIAP,BMPR2
14284,XIAP,BIRC2
14285,CYP2J2,ALOX15
14286,CYP2J2,EPHX2
14287,CYP2J2,CYP2C19
14288,CYP2J2,ALOX5
14289,JUN,CDK5
14290,JUN,MAPK8
14291,JUN,MAP2K4
14292,JUN,CDKN1A
14293,JUN,AR
14294,JUN,PPARA
14295,JUN,POR
14296,JUN,ILK
14297,JUN,NCOA1
14298,JUN,GDNF
14299,JUN,STAT4
14300,JUN,RELA
14301,JUN,KLF6
14302,JUN,FGFR2
14303,JUN,MAP2K7
14304,JUN,CREB1
14305,JUN,HDAC1
14306,JUN,SYK
14307,JUN,VEGFA
14308,JUN,IRF4
14309,JUN,BTK
14310,JUN,SMARCD1
14311,JUN,SMARCA4
14312,JUN,LPAR1
14313,JUN,FOXP3
14314,JUN,CD8A
14315,JUN,B2M
14316,JUN,CCL4
14317,JUN,BCL6
14318,JUN,ETS1
14319,JUN,AKT2
14320,JUN,NFE2L2
14321,JUN,DDIT3
14322,JUN,IL6
14323,JUN,MYC
14324,JUN,EDN1
14325,JUN,HIF1A
14326,JUN,CCL5
14327,JUN,IL18R1
14328,JUN,HLA-A
14329,JUN,BAG1
14330,JUN,IFNB1
14331,JUN,ESR1
14332,JUN,GSTP1
14333,JUN,IRF7
14334,JUN,SRC
14335,JUN,TNF
14336,JUN,ITCH
14337,JUN,AKT1
14338,JUN,NFATC2
14339,SORBS1,ABL1
14340,SORBS1,INS
14341,SORBS1,HLA-C
14342,CYP2C19,EPHX1
14343,CYP2C19,ALOX5
14344,CYP2C19,MAOB
14345,CYP2C19,POR
14346,CYP2C19,ALOX15
14347,CYP2C19,SULT1A1
14348,CACNA1B,CACNB4
14349,RUNX2,SATB2
14350,RUNX2,AKT2
14351,RUNX2,ESRRA
14352,RUNX2,ABL1
14353,RUNX2,GLI2
14354,RUNX2,BMP2
14355,RUNX2,AR
14356,RUNX2,CDKN1A
14357,RUNX2,PSMD6
14358,RUNX2,AKT1
14359,RUNX2,PSMD9
14360,RUNX2,FOXO1
14361,RUNX2,EWSR1
14362,RUNX2,HDAC1
14363,RUNX2,HDAC9
14364,RUNX2,SMAD5
14365,RUNX2,ESR1
14366,RUNX2,YAP1
14367,PTPN1,IRS2
14368,PTPN1,GRB2
14369,PTPN1,TYK2
14370,PTPN1,PIK3R1
14371,PTPN1,ABL1
14372,PTPN1,BCAR1
14373,PTPN1,JAK2
14374,PTPN1,IFNA2
14375,PTPN1,ITGB3
14376,PTPN1,SPRY2
14377,PTPN1,TXN
14378,PTPN1,INS
14379,PTPN1,MECP2
14380,PTPN1,RHOA
14381,PTPN1,LAT
14382,PTPN1,AKT1
14383,PTPN1,SRC
14384,PTPN1,IFNB1
14385,PTGDS,PTGES3
14386,PTGDS,AKR1C3
14387,IL13RA1,TYK2
14388,IL13RA1,JAK2
14389,IL13RA1,IL4R
14390,ANKRD1,TTN
14391,ANKRD1,NCOA2
14392,ANKRD1,PPARA
14393,ANKRD1,NCOA1
14394,ANKRD1,NCOA6
14395,CARD9,PRKCD
14396,CARD9,IKBKG
14397,CARD9,SYK
14398,LHX3,SLIT2
14399,IFIT1,IRF4
14400,IFIT1,HLA-C
14401,IFIT1,DDX58
14402,IFIT1,HLA-B
14403,IFIT1,HLA-A
14404,IFIT1,IRF7
14405,IFIT1,IFI27
14406,IFIT1,HLA-E
14407,COL5A1,ITGB1
14408,COL5A1,ITGB3
14409,AGTR2,CXCR4
14410,AGTR2,EDN1
14411,AGTR2,PIK3R1
14412,AGTR2,GRB2
14413,AGTR2,CCL4
14414,AGTR2,CCR3
14415,ADAMTS13,ADAMTS9
14416,AGTR2,CXCL12
14417,ADAMTS13,ADAMTS12
14418,PTEN,PIK3CD
14419,PTEN,INPP4B
14420,PTEN,DLG4
14421,PTEN,PSMD6
14422,PTEN,AKT1
14423,PTEN,IKBKB
14424,PTEN,SPOP
14425,PTEN,AKT2
14426,PTEN,MAGI1
14427,PTEN,PIP4K2A
14428,PTEN,SLC9A3R2
14429,PTEN,ITGB1
14430,PTEN,PSMD9
14431,PTEN,FOXO3
14432,PTEN,GRB2
14433,PTEN,MME
14434,PTEN,PIK3R1
14435,PTEN,MC1R
14436,PTEN,HRAS
14437,RAD54L,RAD51
14438,NCOA3,THRB
14439,NCOA3,ESR1
14440,NCOA3,TIA1
14441,NCOA3,VDR
14442,NCOA3,ESRRB
14443,NCOA3,SRC
14444,NCOA3,CD36
14445,NCOA3,NCOA2
14446,NCOA3,AR
14447,NCOA3,SPOP
14448,NCOA3,RARG
14449,NCOA3,ADIPOQ
14450,NCOA3,MYC
14451,NCOA3,NCOA1
14452,AKR1A1,ALDH3B1
14453,AKR1A1,KL
14454,AKR1A1,ALDH7A1
14455,AKR1A1,GK
14456,AKR1A1,ALDH3A1
14457,AKR1A1,ALDH1B1
14458,AKR1A1,MAOB
14459,NRG3,NRG1
14460,NRG3,PRKCA
14461,NRG3,HRAS
14462,PTCH2,CDON
14463,PTCH2,GLI2
14464,PTCH2,GLI3
14465,KIF2C,PRC1
14466,KIF2C,PTTG1
14467,KIF2C,TOP2A
14468,KIF2C,PBK
14469,CD40,RELA
14470,CD40,BIRC2
14471,CD40,TRAF1
14472,CD40,C4B_2
14473,CD40,TRAF6
14474,CD40,PIK3R1
14475,CD40,MAPK8
14476,CD40,MAP2K4
14477,CD40,AKT1
14478,CD40,MAP3K1
14479,CD40,IKBKB
14480,CD40,TNF
14481,MMP9,SDC4
14482,SFTPD,SFTPB
14483,MMP9,CD44
14484,CD40,TRAF3
14485,CD40,TNFSF13B
14486,SFTPD,TLR4
14487,MMP9,SRC
14488,MMP9,EPHB2
14489,MMP9,ITGAM
14490,MMP9,ITGB2
14491,MMP9,VEGFA
14492,MMP9,IL10
14493,MMP9,LCN2
14494,MMP9,EDN1
14495,MMP9,ACAN
14496,MMP9,SAA1
14497,MMP9,IL6
14498,MMP9,POMC
14499,ABL1,MAPK8
14500,ABL1,CYFIP1
14501,ABL1,RAD51
14502,ABL1,CTNND1
14503,ABL1,TP73
14504,ABL1,CDKN1A
14505,ABL1,PIK3R1
14506,ABL1,GRB2
14507,ABL1,CDK5
14508,ABL1,MAP2K6
14509,ABL1,BCAR1
14510,ABL1,HDAC1
14511,ABL1,RELN
14512,ABL1,CDKN1C
14513,ABL1,NTRK1
14514,ABL1,SRC
14515,ABL1,WASF1
14516,ABL1,WASF2
14517,ABL1,CDKN2A
14518,ABL1,YAP1
14519,POLR3A,SSB
14520,NCS1,IL1RAPL1
14521,MPL,PIK3R1
14522,MPL,GRB2
14523,MPL,JAK2
14524,YBX1,EWSR1
14525,YBX1,G3BP1
14526,YBX1,DDX6
14527,YBX1,MECP2
14528,VDAC2,BAK1
14529,VDAC2,PHB
14530,VDAC2,TSPO
14531,SET,ESR1
14532,SDC4,HPSE
14533,SDC4,CXCR4
14534,SDC4,B3GAT1
14535,SDC4,CCL5
14536,SDC4,CXCL12
14537,SDC4,CSPG5
14538,SDC4,FGFR1
14539,SDC4,GPNMB
14540,SDC4,LAMA1
14541,SDC4,PRKCA
14542,SDC4,MDK
14543,SDC4,PRKCD
14544,SDC4,ITGB3
14545,PLAU,SERPINB2
14546,PLAU,ITGB1
14547,PLAU,ITGB2
14548,PLAU,SERPINB8
14549,PLAU,ITGB3
14550,PLAU,ITGAM
14551,PLAU,VLDLR
14552,PLAU,SERPINB6
14553,CAP1,PPIA
14554,PLAU,SRC
14555,CAP1,CFL1
14556,DNM1,GRB2
14557,DNM1,CXCR4
14558,DNM1,GABRA1
14559,DNM1,CCL4
14560,DNM1,TBXA2R
14561,DNM1,EDN1
14562,DNM1,CXCL12
14563,DNM1,TLR4
14564,DNM1,PPP3CC
14565,DNM1,CXCR3
14566,DNM1,SRC
14567,DNM1,NTRK1
14568,DNM1,ARRB2
14569,POU3F1,HDAC2
14570,NOX1,ARHGEF7
14571,POU3F1,SOX10
14572,LCN2,IL10
14573,LCN2,VEGFA
14574,POU3F1,SMARCA4
14575,LCN2,POMC
14576,LCN2,SAA1
14577,LCN2,IL6
14578,IFT52,KIF3A
14579,IFT52,DYNC2H1
14580,IFT52,GLI2
14581,IFT52,GLI3
14582,CSF3R,JAK2
14583,CSF3R,DEK
14584,TREM2,HSPD1
14585,TREM2,SYK
14586,AK1,APRT
14587,ENG,ACVRL1
14588,ENG,SMAD5
14589,ENG,ARRB2
14590,ENG,GDF2
14591,ENG,ITGB1
14592,ENG,PTPRC
14593,ENG,BMPR2
14594,ENG,SMAD9
14595,FPGS,DHFR
14596,STXBP1,UNC13A
14597,GLP1R,GCG
14598,STXBP1,APBA2
14599,STXBP1,GRM4
14600,STXBP1,INS
14601,STXBP1,CACNA2D2
14602,ATRX,DAXX
14603,ATRX,RAD51
14604,ATRX,AR
14605,ATRX,MECP2
14606,GLO1,HAGH
14607,UGT1A1,SLC35A2
14608,UGT1A1,CYP1A1
14609,PIM1,HIF1A
14610,PIM1,FOXO1
14611,PIM1,MYC
14612,PIM1,BCL6
14613,PIM1,FOXO3
14614,PIM1,HRAS
14615,HDAC1,NFATC2
14616,HDAC1,SERPINB5
14617,HDAC1,TBP
14618,HDAC1,ESR1
14619,HDAC1,E2F5
14620,HDAC1,TLE3
14621,HDAC1,RXRB
14622,HDAC1,CAMK2B
14623,HDAC1,HIF1A
14624,HDAC1,CDKN2A
14625,HDAC1,XPO1
14626,HDAC1,HDAC9
14627,HDAC1,MYC
14628,HDAC1,RARG
14629,HDAC1,NSD2
14630,HDAC1,MECP2
14631,HDAC1,KDM1A
14632,HDAC1,GLI3
14633,HDAC1,ING1
14634,HDAC1,FOXP3
14635,HDAC1,BCL6
14636,HDAC1,BDNF
14637,HDAC1,KDM5C
14638,HDAC1,NRIP1
14639,HDAC1,OPRM1
14640,HDAC1,TCF4
14641,HDAC1,SMARCA4
14642,HDAC1,PHB
14643,HDAC1,RELA
14644,HDAC1,DAXX
14645,HDAC1,RUNX1T1
14646,HDAC1,CREB1
14647,HDAC1,SNAI2
14648,HDAC1,HDAC2
14649,HDAC1,SATB2
14650,HDAC1,PADI4
14651,HDAC1,ZMYM2
14652,HDAC1,AR
14653,SRC,GRIN2B
14654,SRC,BCAR1
14655,SRC,HNRNPK
14656,SRC,NCAM1
14657,SRC,ITGB3
14658,SRC,SYK
14659,SRC,VEGFA
14660,SRC,SPRY2
14661,SRC,BTK
14662,SRC,ARHGEF7
14663,SRC,PPP2R5C
14664,SRC,CD44
14665,SRC,PTK2B
14666,SRC,PTPN6
14667,SRC,PRKCD
14668,SRC,CDC42
14669,SRC,TRPV4
14670,SRC,GRB2
14671,SRC,GRIN2A
14672,SRC,PTPN21
14673,SRC,CDKN1A
14674,SRC,GSN
14675,SRC,AR
14676,SRC,TRAF6
14677,SRC,PIK3R1
14678,SRC,MAPK8
14679,SRC,JAK2
14680,SRC,GDNF
14681,SRC,NEFL
14682,SRC,UNC5C
14683,SRC,ITGA4
14684,SRC,RELA
14685,SRC,FGFR2
14686,SRC,GPER1
14687,SRC,CTNND1
14688,SRC,ASAP1
14689,SRC,LAMA2
14690,SRC,DLG3
14691,SRC,ARRB2
14692,SRC,EPHB2
14693,SRC,HRAS
14694,SRC,DCC
14695,SRC,PIK3CD
14696,SRC,ESR1
14697,SRC,PRKCA
14698,SRC,CAMK2B
14699,SRC,DLG4
14700,SRC,PTPRA
14701,SRC,LAMA1
14702,SRC,MUC1
14703,SRC,ITK
14704,SRC,AKT1
14705,SRC,LAT
14706,SRC,RHOA
14707,SRC,CXCL12
14708,SRC,CDKN1C
14709,SRC,CCL4
14710,SRC,GRB7
14711,SRC,PTPRJ
14712,SRC,ITGB1
14713,SRC,SPTBN2
14714,SRC,GP1BB
14715,EIF3I,RPL31
14716,SRC,PLCG2
14717,SRC,DLG2
14718,SRC,EDN1
14719,EIF3I,RPS4X
14720,EIF3I,RPS15
14721,EIF3I,RPS8
14722,EIF3I,EIF2S2
14723,EIF3I,LOH19CR1
14724,EIF3I,RPL14
14725,EIF3I,EEF1B2
14726,EIF3I,RPS6
14727,NR5A1,NR0B1
14728,NR5A1,NCOA2
14729,RPS4X,RPL23A
14730,RPS4X,RPS8
14731,RPS4X,RPS15
14732,RPS4X,DOCK4
14733,RPS4X,RPS6
14734,RPS4X,RPL14
14735,RPS4X,LOH19CR1
14736,RPS4X,TPT1
14737,RPS4X,EEF1B2
14738,RPS4X,RPL31
14739,RPS4X,RPL24
14740,RPS4X,EIF2S2
14741,TET1,HIF1A
14742,CXCR3,CCL5
14743,CXCR3,CXCL12
14744,CXCR3,MAP2K6
14745,PPIL1,RBM8A
14746,GSN,PIK3R1
14747,GSN,AR
14748,TRAF1,TNFRSF9
14749,TRAF1,MAP3K1
14750,TRAF1,TNF
14751,GSN,ACTG1
14752,TRAF1,TNFAIP3
14753,TRAF1,TANK
14754,TRAF1,BIRC2
14755,TRAF1,TNFRSF1B
14756,TRAF1,CRADD
14757,TRAF1,TRAF3
14758,TRAF1,LTA
14759,TRAF1,MAP2K7
14760,TRAF1,RELA
14761,DES,VIM
14762,DES,TTN
14763,MBL2,C1R
14764,MBL2,C4A
14765,MBL2,C4B_2
14766,TLR4,CD44
14767,TLR4,TRAF3
14768,TLR4,SYK
14769,TLR4,IKBKG
14770,TLR4,RELA
14771,TLR4,AGER
14772,TLR4,TRAF6
14773,TLR4,TICAM2
14774,TLR4,IKBKB
14775,TLR4,MAP3K1
14776,TLR4,TNF
14777,TLR4,IFNB1
14778,TLR4,MYD88
14779,TLR4,IL6
14780,TLR4,PLCG2
14781,TLR4,BIRC2
14782,TLR4,HSPD1
14783,TLR4,RHOA
14784,TLR4,TLR5
14785,TLR4,CXCL12
14786,PRKG1,TBXA2R
14787,PRKG1,GTF2I
14788,MED12,ADIPOQ
14789,MED12,CD36
14790,IL2RG,AKT1
14791,IL2RG,PTPN6
14792,IL2RG,BCL2
14793,IL2RG,PTK2B
14794,IL2RG,SYK
14795,IL2RG,HLA-A
